time,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,20,
error,-5.7525,-5.97375,-6.6375,-7.08,-7.30125,-7.5225,-7.5225,-4.8675,-1.3275,2.43375,3.76125,4.20375,3.9825,3.54,3.0975,2.2125,0.66375,-0.22125,-2.2125,-5.08875,-6.85875,-7.965,-8.18624,-8.40749,-7.965,-5.7525,-3.0975,-0.4425,1.54875,2.2125,1.77,1.10625,0.22125,-0.4425,-1.10625,-1.77,-2.655,-3.76125,-4.20375,-4.8675,-5.7525,-5.7525,-4.8675,-5.31,-4.425,-3.9825,-3.9825,-4.20375,-4.425,-5.08875,-5.53125,-5.53125,-4.64625,-2.87625,-2.43375,-3.0975,-4.20375,-5.31,-6.6375,-7.965,-7.30125,-5.53125,-4.8675,-4.425,-4.64625,-4.64625,-5.31,-5.31,-5.08875,-5.08875,-5.31,-5.31,-5.7525,-4.8675,-5.7525,-5.7525,-5.7525,-5.7525,-6.195,-6.41625,-5.97375,-5.08875,-4.64625,-4.20375,-3.76125,-3.54,-3.54,-3.54,-3.76125,-3.76125,-3.9825,-3.54,-3.54,-4.20375,-4.425,-4.20375,-3.9825,-3.9825,-4.20375,-4.425,-4.425,-3.9825,-3.0975,-2.87625,-3.0975,-3.31875,-3.31875,-2.43375,-2.655,-3.0975,-3.0975,-3.0975,-2.87625,-2.43375,-2.655,-3.0975,-2.655,-2.43375,-2.2125,-2.2125,-2.2125,-2.2125,-2.2125,-1.99125,-1.99125,-1.99125,-1.77,-1.54875,-1.10625,-1.10625,-1.10625,-0.885,-0.885,-0.4425,-0.66375,-0.885,-0.885,-1.3275,-1.3275,-1.3275,-1.10625,-0.66375,-0.66375,-0.66375,-0.66375,-0.885,-0.885,-0.66375,-0.885,-0.885,-0.4425,-0.4425,-0.4425,-0.4425,-0.22125,-0.0,-0.0,-0.0,-0.0,-0.0,0.22125,-0.0,0.22125,0.22125,0.22125,0.4425,0.4425,0.4425,0.66375,0.66375,0.66375,0.885,1.10625,1.10625,1.10625,1.54875,1.54875,1.77,2.2125,1.99125,2.43375,2.655,2.87625,2.87625,3.0975,3.0975,1.10625,-0.66375,-1.54875,-1.3275,-0.66375,-0.4425,-0.0,0.22125,0.66375,1.10625,1.77,1.99125,2.43375,2.87625,3.54,3.9825,4.64625,5.08875,5.53125,3.76125,2.87625,2.655,1.99125,2.2125,2.2125,2.2125,2.655,2.87625,3.0975,3.31875,3.9825,4.425,4.20375,3.9825,3.9825,3.54,3.9825,4.20375,3.9825,3.9825,3.54,3.31875,3.76125,3.9825,4.425,4.64625,4.20375,4.64625,4.64625,4.64625,5.08875,4.425,4.8675,5.08875,5.08875,5.31,5.08875,4.8675,5.53125,5.7525,5.7525,5.53125,4.64625,5.31,5.08875,5.31,5.7525,5.53125,5.31,5.53125,5.31,5.53125,5.53125,4.20375,4.64625,4.425,4.64625,4.425,3.9825,3.54,3.31875,2.87625,3.0975,3.0975,2.655,2.655,2.87625,3.0975,2.87625,2.2125,2.2125,2.655,3.31875,3.76125,3.9825,3.9825,3.9825,3.76125,4.20375,4.20375,3.0975,3.0975,2.87625,2.43375,2.655,2.2125,1.99125,2.2125,2.2125,2.43375,2.43375,1.99125,1.99125,1.99125,2.43375,2.43375,2.2125,1.77,1.99125,1.77,1.54875,1.77,1.54875,1.3275,1.54875,1.77,2.2125,1.54875,1.77,1.77,1.77,1.77,1.77,1.77,1.77,1.77,1.77,1.77,1.77,1.77,1.77,1.77,1.77,1.77,1.77,1.77,1.77,1.77,1.77,1.77,1.77,1.77,1.77,1.77,1.77,1.77,1.77,1.77,1.77,1.77,1.77,1.77,1.77,1.77,1.77,1.77,1.77,1.77,1.77,1.77,1.77,1.77,1.77,1.77,1.77,1.77,1.77,1.77,1.77,1.77,1.77,1.77,1.77,1.77,1.77,1.77,1.77,1.77,1.77,1.77,1.77,1.77,1.77,1.77,1.77,1.77,0.4425,0.22125,-0.0,-0.4425,-1.10625,-1.3275,-1.77,-1.99125,-2.43375,-3.0975,-3.54,-3.9825,-4.425,-4.8675,-5.53125,-5.7525,-3.9825,-1.10625,1.10625,2.43375,2.655,2.2125,1.77,1.3275,0.66375,0.22125,-0.4425,-0.885,-1.54875,-2.43375,-3.31875,-4.20375,-4.8675,-5.31,-5.97375,-5.97375,-5.53125,-5.08875,-3.9825,-3.76125,-3.54,-3.54,-3.76125,-3.54,-4.20375,-4.425,-4.20375,-4.425,-4.64625,-4.425,-3.9825,-4.8675,-5.97375,-7.30125,-5.31,-3.54,-3.31875,-4.425,-5.53125,-6.85875,-6.195,-4.8675,-4.425,-3.9825,-4.8675,-5.53125,-5.7525,-5.31,-5.53125,-5.53125,-5.53125,-5.97375,-5.53125,-5.08875,-5.53125,-5.7525,-6.195,-5.97375,-5.31,-4.64625,-4.425,-3.54,-3.9825,-3.31875,-3.9825,-3.9825,-3.9825,-4.20375,-3.76125,-3.31875,-3.76125,-3.9825,-4.425,-4.425,-3.54,-4.20375,-4.20375,-4.20375,-4.64625,-3.76125,-3.0975,-3.0975,-3.0975,-3.31875,-3.0975,-2.43375,-2.655,-2.655,-2.87625,-3.31875,-2.87625,-3.0975,-2.87625,-2.655,-2.655,-2.655,-2.43375,-2.43375,-2.2125,-1.99125,-2.2125,-1.99125,-1.99125,-1.99125,-1.77,-1.77,-1.54875,-1.3275,-1.3275,-1.10625,-1.10625,-0.66375,-0.4425,-0.4425,-0.66375,-0.66375,-0.885,-1.10625,-1.10625,-1.3275,-1.54875,-1.10625,-0.885,-0.4425,-0.4425,-0.4425,-0.66375,-0.66375,-0.22125,-0.22125,-0.22125,-0.22125,-0.22125,-0.22125,-0.22125,-0.0,-0.0,-0.0,0.22125,0.4425,0.4425,0.4425,0.4425,0.66375,0.885,0.885,1.10625,1.3275,1.3275,1.3275,1.54875,1.77,1.99125,2.2125,2.43375,2.655,2.655,3.0975,3.0975,1.99125,-0.0,-1.77,-1.3275,-0.885,-0.885,-0.4425,-0.0,0.66375,0.885,1.10625,1.54875,2.2125,2.43375,3.0975,3.54,3.9825,4.425,5.08875,5.7525,4.64625,3.0975,1.99125,1.3275,1.77,2.2125,2.655,3.0975,3.0975,3.31875,3.76125,3.9825,3.76125,3.9825,3.76125,4.20375,4.425,3.76125,3.9825,3.54,3.54,3.9825,3.76125,3.9825,4.20375,4.20375,4.20375,4.64625,4.64625,4.8675,4.64625,4.64625,4.8675,4.64625,4.8675,4.8675,4.425,4.64625,5.08875,6.195,6.195,5.97375,5.08875,5.08875,5.08875,5.31,5.7525,5.7525,5.7525,5.31,5.7525,5.7525,5.08875,4.64625,4.425,4.425,4.64625,4.425,3.9825,3.9825,3.76125,3.76125,3.54,3.31875,2.43375,2.655,2.87625,3.0975,3.31875,2.655,2.655,2.43375,2.87625,3.0975,3.54,3.31875,3.76125,3.9825,3.9825,3.9825,3.54,3.54,3.54,3.31875,2.87625,2.43375,2.2125,1.99125,2.2125,2.87625,2.87625,2.2125,2.2125,2.2125,2.2125,2.2125,1.99125,1.54875,1.3275,1.54875,1.10625,1.3275,1.54875,1.77,1.99125,1.3275,1.54875,1.54875,1.77,1.54875,1.54875,1.54875,1.54875,1.54875,1.54875,1.54875,1.54875,1.54875,1.54875,1.54875,1.54875,1.54875,1.54875,1.54875,1.54875,1.54875,1.54875,1.54875,1.54875,1.54875,1.54875,1.54875,1.54875,1.54875,1.54875,1.54875,1.54875,1.54875,1.54875,1.54875,1.54875,1.54875,1.54875,1.54875,1.54875,
angle,41.7496,40.8536,39.8579,38.7959,37.7007,36.5724,35.444,34.7139,34.5147,34.8798,35.444,36.0745,36.6719,37.2029,37.6675,37.9993,38.0989,38.0657,37.7338,36.9705,35.9417,34.7469,33.519,32.2579,31.0631,30.2003,29.7356,29.6693,29.9016,30.2334,30.4989,30.6649,30.6981,30.6317,30.4657,30.2002,29.802,29.2378,28.6072,27.8771,27.0142,26.1514,25.4212,24.6247,23.961,23.3636,22.7662,22.1357,21.4719,20.7086,19.8789,19.0492,18.3523,17.9208,17.5558,17.0911,16.4606,15.6641,14.6685,13.4737,12.3785,11.5488,10.8187,10.155,9.45802,8.76108,7.96458,7.16808,6.40477,5.64146,4.84496,4.04846,3.18558,2.45546,1.59258,0.72971,-0.133164,-0.996039,-1.92529,-2.88772,-3.78379,-4.5471,-5.24403,-5.87459,-6.43878,-6.96978,-7.50078,-8.03178,-8.59596,-9.16015,-9.75752,-10.2885,-10.8195,-11.4501,-12.1138,-12.7444,-13.3418,-13.9391,-14.5697,-15.2335,-15.8972,-16.4946,-16.9592,-17.3906,-17.8553,-18.3531,-18.8509,-19.2159,-19.6142,-20.0788,-20.5434,-21.008,-21.4395,-21.8045,-22.2028,-22.6674,-23.0657,-23.4307,-23.7626,-24.0945,-24.4263,-24.7582,-25.0901,-25.3888,-25.6874,-25.9861,-26.2516,-26.4839,-26.6499,-26.8158,-26.9817,-27.1145,-27.2472,-27.3136,-27.4131,-27.5459,-27.6786,-27.8777,-28.0769,-28.276,-28.4419,-28.5415,-28.641,-28.7406,-28.8401,-28.9729,-29.1056,-29.2052,-29.3379,-29.4707,-29.537,-29.6034,-29.6698,-29.7362,-29.7694,-29.7694,-29.7694,-29.7694,-29.7694,-29.7694,-29.7362,-29.7362,-29.703,-29.6698,-29.6366,-29.5702,-29.5039,-29.4375,-29.3379,-29.2384,-29.1388,-29.006,-28.8401,-28.6742,-28.5082,-28.2759,-28.0436,-27.7781,-27.4462,-27.1475,-26.7825,-26.3842,-25.9528,-25.5213,-25.0567,-24.5921,-24.4261,-24.5257,-24.758,-24.9571,-25.0567,-25.123,-25.123,-25.0898,-24.9903,-24.8243,-24.5588,-24.2601,-23.8951,-23.4636,-22.9326,-22.3353,-21.6383,-20.875,-20.0453,-19.4811,-19.0497,-18.6514,-18.3527,-18.0209,-17.689,-17.3571,-16.9589,-16.5274,-16.0628,-15.565,-14.9676,-14.3038,-13.6733,-13.0759,-12.4785,-11.9475,-11.3502,-10.7196,-10.1222,-9.52485,-8.99385,-8.49603,-7.93184,-7.33447,-6.67072,-5.97378,-5.34322,-4.64628,-3.94934,-3.25241,-2.48909,-1.82535,-1.09522,-0.331909,0.431403,1.2279,1.99121,2.72134,3.55102,4.4139,5.27677,6.10646,6.80339,7.59989,8.3632,9.1597,10.0226,10.8523,11.6488,12.4784,13.2749,14.1046,14.9343,15.5649,16.2618,16.9256,17.6225,18.2862,18.8836,19.4146,19.9124,20.3439,20.8085,21.2731,21.6714,22.0696,22.501,22.9657,23.3971,23.729,24.0608,24.4591,24.9569,25.5211,26.1185,26.7158,27.3132,27.8774,28.5079,29.1385,29.6031,30.0678,30.4992,30.8643,31.2625,31.5944,31.8931,32.2249,32.5568,32.9218,33.2869,33.5856,33.8842,34.1829,34.548,34.913,35.2449,35.5104,35.809,36.0745,36.3068,36.5723,36.8046,37.0037,37.236,37.5015,37.8334,38.0657,38.3312,38.3312,38.3312,38.3312,38.3312,38.3312,38.3312,38.3312,38.3312,38.3312,38.3312,38.3312,38.3312,38.3312,38.3312,38.3312,38.3312,38.3312,38.3312,38.3312,38.3312,38.3312,38.3312,38.3312,38.3312,38.3312,38.3312,38.3312,38.3312,38.3312,38.3312,38.3312,38.3312,38.3312,38.3312,38.3312,38.3312,38.3312,38.3312,38.3312,38.3312,38.3312,38.3312,38.3312,38.3312,38.3312,38.3312,38.3312,38.3312,38.3312,38.3312,38.3312,38.3312,38.3312,38.3312,38.3312,38.3312,38.3312,38.3312,38.3312,38.3312,38.3312,38.3312,38.3312,38.3312,38.3312,38.3312,38.3312,38.3975,38.4307,38.4307,38.3643,38.1984,37.9993,37.7338,37.4351,37.07,36.6054,36.0744,35.477,34.8132,34.0831,33.2534,32.3905,31.7932,31.6272,31.7932,32.1582,32.5564,32.8883,33.1538,33.3529,33.4525,33.4857,33.4193,33.2865,33.0542,32.6891,32.1913,31.5608,30.8306,30.0341,29.1381,28.242,27.4123,26.649,26.0516,25.4874,24.9564,24.4254,23.8613,23.3302,22.6997,22.0359,21.4054,20.7416,20.0447,19.3809,18.7836,18.0534,17.1574,16.0622,15.2657,14.7347,14.2369,13.5731,12.7434,11.7146,10.7854,10.0552,9.39149,8.79411,8.06399,7.2343,6.37143,5.57493,4.74524,3.91555,3.08587,2.1898,1.36012,0.596804,-0.232883,-1.09576,-2.02501,-2.92107,-3.71757,-4.4145,-5.07825,-5.60925,-6.20662,-6.70444,-7.30181,-7.89919,-8.49656,-9.12712,-9.69131,-10.1891,-10.7533,-11.3507,-12.0144,-12.6782,-13.2092,-13.8397,-14.4703,-15.1009,-15.7978,-16.362,-16.8266,-17.2912,-17.7559,-18.2537,-18.7183,-19.0833,-19.4816,-19.8798,-20.3113,-20.8091,-21.2405,-21.7051,-22.1366,-22.5348,-22.9331,-23.3313,-23.6964,-24.0614,-24.3933,-24.692,-25.0239,-25.3225,-25.6212,-25.9199,-26.1854,-26.4509,-26.6832,-26.8823,-27.0814,-27.2474,-27.4133,-27.5129,-27.5792,-27.6456,-27.7452,-27.8447,-27.9775,-28.1434,-28.3093,-28.5085,-28.7408,-28.9067,-29.0394,-29.1058,-29.1722,-29.2386,-29.3381,-29.4377,-29.4709,-29.5041,-29.5372,-29.5704,-29.6036,-29.6368,-29.67,-29.67,-29.67,-29.67,-29.6368,-29.5704,-29.5041,-29.4377,-29.3713,-29.2717,-29.139,-29.0062,-28.8403,-28.6412,-28.442,-28.2429,-28.0106,-27.7451,-27.4464,-27.1145,-26.7495,-26.3512,-25.9529,-25.4883,-25.0237,-24.725,-24.725,-24.9905,-25.1896,-25.3224,-25.4551,-25.5215,-25.5215,-25.4219,-25.2892,-25.1232,-24.8909,-24.559,-24.194,-23.7293,-23.1983,-22.601,-21.9372,-21.1739,-20.311,-19.6141,-19.1494,-18.8508,-18.6516,-18.3861,-18.0542,-17.656,-17.1914,-16.7267,-16.2289,-15.6647,-15.0673,-14.5032,-13.9058,-13.3416,-12.711,-12.0473,-11.4831,-10.8857,-10.3547,-9.82372,-9.22634,-8.66215,-8.06478,-7.43422,-6.80365,-6.17309,-5.47615,-4.77922,-4.04909,-3.35215,-2.65522,-1.92509,-1.22815,-0.49803,0.232094,0.895844,1.59278,2.35609,3.28534,4.21459,5.11065,5.87396,6.63727,7.40059,8.19708,9.05996,9.92283,10.7857,11.5822,12.4451,13.3079,14.0713,14.7682,15.4319,16.0957,16.7926,17.4564,18.0537,18.6511,19.2153,19.7795,20.3105,20.8083,21.1734,21.5716,22.003,22.4677,22.9655,23.3637,23.762,24.127,24.5585,25.0231,25.5541,26.0519,26.6161,27.2135,27.8108,28.4082,28.9392,29.4702,30.0012,30.499,30.9304,31.2955,31.6274,31.9261,32.2579,32.6893,33.1208,33.4526,33.7845,34.1164,34.4482,34.7801,35.0788,35.3111,35.5102,35.7425,35.9084,36.1075,36.3398,36.6053,36.904,37.1031,37.3354,37.5677,37.8332,38.0655,38.2978,38.2978,38.2978,38.2978,38.2978,38.2978,38.2978,38.2978,38.2978,38.2978,38.2978,38.2978,38.2978,38.2978,38.2978,38.2978,38.2978,38.2978,38.2978,38.2978,38.2978,38.2978,38.2978,38.2978,38.2978,38.2978,38.2978,38.2978,38.2978,38.2978,38.2978,38.2978,38.2978,38.2978,38.2978,
